geoid,geoid20,year,denom_total_pop,severe_collision_count,pedestrian_collision_count,bicycle_collision_count,pedestrian_collision_rate,bicycle_collision_rate,severe_collision_rate
1400000US06037183520,6037183520,2022,3850,1,1,0,25.974026,0,25.974026
1400000US06037183610,6037183610,2022,3042,2,1,0,32.873108,0,65.746216
1400000US06037183620,6037183620,2022,3038,2,0,0,0,0,65.832787
1400000US06037183701,6037183701,2022,3181,2,1,1,31.436655,31.436655,62.87331
1400000US06037183810,6037183810,2022,4259,7,4,0,93.918762,0,164.35783
1400000US06037183820,6037183820,2022,3352,1,0,0,0,0,29.832935
1400000US06037185101,6037185101,2022,2780,2,0,0,0,0,71.942444
1400000US06037185102,6037185102,2022,3542,1,0,0,0,0,28.232637
1400000US06037185310,6037185310,2022,2897,2,0,0,0,0,69.036934
1400000US06037185320,6037185320,2022,2735,8,1,0,36.563072,0,292.50458
1400000US06037186100,6037186100,2022,4725,1,0,0,0,0,21.164021
1400000US06037186201,6037186201,2022,3382,1,0,0,0,0,29.568302
1400000US06037186202,6037186202,2022,1676,1,1,0,59.665871,0,59.665871
1400000US06037186302,6037186302,2022,4850,3,2,0,41.237114,0,61.855671
1400000US06037186401,6037186401,2022,2692,2,0,0,0,0,74.294205
1400000US06037186404,6037186404,2022,2663,6,0,0,0,0,225.3098
1400000US06037187101,6037187101,2022,3029,3,1,0,33.014194,0,99.042587
1400000US06037187102,6037187102,2022,4637,3,1,0,21.565668,0,64.696999
1400000US06037187300,6037187300,2022,3678,4,0,0,0,0,108.75476
1400000US06037188100,6037188100,2022,3729,2,1,0,26.816841,0,53.633682
1400000US06037188201,6037188201,2022,3027,6,0,1,0,33.036011,198.21605
1400000US06037188202,6037188202,2022,3024,1,0,0,0,0,33.068783
1400000US06037188300,6037188300,2022,3475,1,1,0,28.776978,0,28.776978
1400000US06037189101,6037189101,2022,2328,2,1,0,42.955326,0,85.910652
1400000US06037189102,6037189102,2022,3858,3,0,0,0,0,77.760498
1400000US06037189201,6037189201,2022,2908,1,0,0,0,0,34.387894
1400000US06037189202,6037189202,2022,2948,2,2,0,67.842606,0,67.842606
1400000US06037189300,6037189300,2022,2930,9,0,0,0,0,307.16724
1400000US06037189501,6037189501,2022,2182,1,1,0,45.829514,0,45.829514
1400000US06037189502,6037189502,2022,1875,3,1,0,53.333332,0,160
1400000US06037189600,6037189600,2022,3693,9,2,1,54.156513,27.078257,243.7043
1400000US06037189702,6037189702,2022,2283,7,1,0,43.802013,0,306.61411
1400000US06037189703,6037189703,2022,1872,5,0,0,0,0,267.09402
1400000US06037189704,6037189704,2022,1561,1,0,0,0,0,64.061501
1400000US06037189801,6037189801,2022,1781,7,0,1,0,56.148232,393.03763
1400000US06037189802,6037189802,2022,1857,1,0,0,0,0,53.850296
1400000US06037189903,6037189903,2022,2235,1,0,0,0,0,44.742729
1400000US06037189904,6037189904,2022,2316,1,0,0,0,0,43.177895
1400000US06037189905,6037189905,2022,2412,2,0,1,0,41.45937,82.918739
1400000US06037189906,6037189906,2022,2448,9,2,2,81.699348,81.699348,367.64706
1400000US06037189907,6037189907,2022,2429,4,1,0,41.169205,0,164.67682
1400000US06037190101,6037190101,2022,1731,3,1,0,57.770077,0,173.31023
1400000US06037190102,6037190102,2022,2657,2,1,1,37.636433,37.636433,75.272865
1400000US06037190201,6037190201,2022,3031,3,1,0,32.992413,0,98.977234
1400000US06037190202,6037190202,2022,2860,6,2,0,69.930069,0,209.79021
1400000US06037190302,6037190302,2022,2967,4,0,0,0,0,134.81631
1400000US06037190303,6037190303,2022,2514,3,0,0,0,0,119.33174
1400000US06037190402,6037190402,2022,2194,6,3,0,136.73656,0,273.47311
1400000US06037190510,6037190510,2022,3974,12,3,1,75.490692,25.163563,301.96277
1400000US06037190701,6037190701,2022,1629,22,8,0,491.09885,0,1350.5219
1400000US06037190702,6037190702,2022,1154,7,1,2,86.655113,173.31023,606.58582
1400000US06037190801,6037190801,2022,3200,7,2,1,62.5,31.25,218.75
1400000US06037190802,6037190802,2022,2794,4,1,0,35.790981,0,143.16393
1400000US06037190901,6037190901,2022,3609,12,3,1,83.125519,27.708506,332.50208
1400000US06037190902,6037190902,2022,3754,4,2,1,53.276505,26.638252,106.55301
1400000US06037191000,6037191000,2022,5141,19,4,2,77.805878,38.902939,369.57791
1400000US06037191110,6037191110,2022,3584,6,1,2,27.901785,55.80357,167.41072
1400000US06037191120,6037191120,2022,3892,11,2,1,51.387463,25.693731,282.63104
1400000US06037191201,6037191201,2022,5729,4,1,0,17.455053,0,69.820213
1400000US06037191203,6037191203,2022,2168,3,1,0,46.125462,0,138.37639
1400000US06037191204,6037191204,2022,1480,5,1,0,67.567566,0,337.83783
1400000US06037191301,6037191301,2022,1993,1,0,0,0,0,50.175613
1400000US06037191302,6037191302,2022,1736,3,0,0,0,0,172.81107
1400000US06037191410,6037191410,2022,3409,3,0,1,0,29.334116,88.00235
1400000US06037191420,6037191420,2022,3285,4,2,0,60.882801,0,121.7656
1400000US06037191500,6037191500,2022,5683,8,2,3,35.19268,52.789021,140.77072
1400000US06037191610,6037191610,2022,3999,11,3,2,75.018753,50.012505,275.06876
1400000US06037191620,6037191620,2022,2768,2,1,0,36.127167,0,72.254333
1400000US06037191710,6037191710,2022,2670,11,2,1,74.906364,37.453182,411.98502
1400000US06037191720,6037191720,2022,3492,8,4,0,114.54754,0,229.09508
1400000US06037191810,6037191810,2022,2807,10,2,1,71.250443,35.625221,356.25223
1400000US06037191820,6037191820,2022,3803,2,0,0,0,0,52.590061
1400000US06037191901,6037191901,2022,3932,8,0,0,0,0,203.4588
1400000US06037191902,6037191902,2022,2836,8,0,0,0,0,282.08743
1400000US06037192001,6037192001,2022,2131,3,2,0,93.852654,0,140.77898
1400000US06037192002,6037192002,2022,2586,3,0,0,0,0,116.00928
1400000US06037192300,6037192300,2022,2594,11,2,0,77.101006,0,424.05551
1400000US06037192410,6037192410,2022,4066,9,1,0,24.594196,0,221.34776
1400000US06037192420,6037192420,2022,3564,4,1,0,28.058361,0,112.23344
1400000US06037192510,6037192510,2022,3711,7,2,1,53.893829,26.946915,188.6284
1400000US06037192520,6037192520,2022,5119,1,0,1,0,19.535065,19.535065
1400000US06037192610,6037192610,2022,3958,6,1,0,25.265285,0,151.59172
1400000US06037192620,6037192620,2022,3562,3,1,0,28.074116,0,84.222343
1400000US06037192700,6037192700,2022,3234,9,3,0,92.764381,0,278.29312
1400000US06037194101,6037194101,2022,3139,3,1,0,31.857279,0,95.571838
1400000US06037194102,6037194102,2022,2490,5,0,0,0,0,200.80321
1400000US06037194200,6037194200,2022,3440,7,0,0,0,0,203.48837
1400000US06037194300,6037194300,2022,2746,1,0,0,0,0,36.416607
1400000US06037194401,6037194401,2022,2636,7,2,0,75.872536,0,265.55386
1400000US06037194402,6037194402,2022,3101,7,5,0,161.23831,0,225.73363
1400000US06037194500,6037194500,2022,2011,3,0,0,0,0,149.17952
1400000US06037195100,6037195100,2022,5042,2,1,0,19.833399,0,39.666798
1400000US06037195202,6037195202,2022,3329,1,0,0,0,0,30.039051
1400000US06037195300,6037195300,2022,2903,6,2,0,68.894249,0,206.68274
1400000US06037195400,6037195400,2022,4221,4,1,0,23.691069,0,94.764275
1400000US06037195500,6037195500,2022,5010,3,1,0,19.960079,0,59.880241
1400000US06037195600,6037195600,2022,2707,8,0,0,0,0,295.53012
1400000US06037195710,6037195710,2022,4860,7,0,1,0,20.576132,144.03293
1400000US06037195720,6037195720,2022,1795,3,0,0,0,0,167.13092
1400000US06037195802,6037195802,2022,2958,4,1,0,33.806625,0,135.2265
1400000US06037195804,6037195804,2022,2527,5,1,0,39.572617,0,197.86308
1400000US06037195903,6037195903,2022,1923,1,0,0,0,0,52.002079
1400000US06037197300,6037197300,2022,3847,3,3,0,77.982841,0,77.982841
1400000US06037197410,6037197410,2022,3725,1,0,0,0,0,26.845638
1400000US06037197420,6037197420,2022,3962,2,0,0,0,0,50.479557
1400000US06037197500,6037197500,2022,3882,2,0,0,0,0,51.519836
1400000US06037197600,6037197600,2022,2130,4,0,0,0,0,187.79343
1400000US06037197700,6037197700,2022,4963,4,0,1,0,20.149103,80.596413
1400000US06037199001,6037199001,2022,2214,1,0,0,0,0,45.167118
1400000US06037199002,6037199002,2022,2610,15,2,2,76.628349,76.628349,574.71265
1400000US06037199110,6037199110,2022,2452,2,0,1,0,40.783035,81.566071
1400000US06037199201,6037199201,2022,3540,6,4,0,112.99435,0,169.49153
1400000US06037199202,6037199202,2022,2594,1,0,0,0,0,38.550503
1400000US06037199300,6037199300,2022,4093,1,0,0,0,0,24.431957
1400000US06037199400,6037199400,2022,4497,4,1,1,22.237047,22.237047,88.948189
1400000US06037199700,6037199700,2022,3025,3,0,1,0,33.05785,99.173553
1400000US06037199801,6037199801,2022,3745,2,0,0,0,0,53.404541
1400000US06037199802,6037199802,2022,2064,4,1,0,48.449612,0,193.79845
1400000US06037199900,6037199900,2022,2341,10,0,1,0,42.716789,427.16788
1400000US06037201110,6037201110,2022,2390,3,1,0,41.841003,0,125.52301
1400000US06037201120,6037201120,2022,3934,1,0,0,0,0,25.41942
1400000US06037201200,6037201200,2022,2711,2,1,0,36.886757,0,73.773514
1400000US06037201301,6037201301,2022,3433,5,0,0,0,0,145.6452
1400000US06037201401,6037201401,2022,4632,2,0,0,0,0,43.177895
1400000US06037201402,6037201402,2022,4445,1,0,0,0,0,22.497189
1400000US06037201501,6037201501,2022,5594,2,2,0,35.75259,0,35.75259
1400000US06037201503,6037201503,2022,3261,4,3,0,91.996323,0,122.66176
1400000US06037201504,6037201504,2022,2177,2,0,0,0,0,91.869545
1400000US06037201601,6037201601,2022,2337,1,1,0,42.789902,0,42.789902
1400000US06037201602,6037201602,2022,2619,2,1,0,38.182514,0,76.365028
1400000US06037201700,6037201700,2022,4865,5,0,0,0,0,102.77493
1400000US06037203100,6037203100,2022,4357,2,0,0,0,0,45.903145
1400000US06037203300,6037203300,2022,1718,9,2,0,116.41444,0,523.86493
1400000US06037203500,6037203500,2022,2915,5,0,1,0,34.305317,171.52658
1400000US06037203601,6037203601,2022,2629,4,1,0,38.037277,0,152.14911
1400000US06037203710,6037203710,2022,3449,2,0,1,0,28.993912,57.987823
1400000US06037203720,6037203720,2022,3892,11,4,1,102.77493,25.693731,282.63104
1400000US06037203800,6037203800,2022,4728,2,0,0,0,0,42.301186
1400000US06037203900,6037203900,2022,3208,3,1,0,31.17207,0,93.516212
1400000US06037204110,6037204110,2022,3097,5,0,0,0,0,161.44656
1400000US06037204120,6037204120,2022,2606,1,0,0,0,0,38.372986
1400000US06037204200,6037204200,2022,3427,3,1,0,29.18004,0,87.540123
1400000US06037204300,6037204300,2022,5294,4,1,0,18.889309,0,75.557236
1400000US06037204410,6037204410,2022,2618,1,1,0,38.197098,0,38.197098
1400000US06037204420,6037204420,2022,3085,2,0,0,0,0,64.829819
1400000US06037204600,6037204600,2022,4135,7,2,1,48.367592,24.183796,169.28658
1400000US06037204700,6037204700,2022,4847,6,0,0,0,0,123.78791
1400000US06037204810,6037204810,2022,4929,3,1,0,20.288092,0,60.864273
1400000US06037204820,6037204820,2022,2222,3,0,0,0,0,135.0135
1400000US06037204910,6037204910,2022,3065,10,2,0,65.252853,0,326.26428
1400000US06037204920,6037204920,2022,0,3,1,0,38.124287,0,114.37286
1400000US06037205120,6037205120,2022,0,10,1,0,27.54821,0,275.48209
1400000US06037206010,6037206010,2022,3729,12,3,2,80.450523,53.633682,321.80209
1400000US06037206020,6037206020,2022,8994,9,1,2,11.118524,22.237047,100.06671
1400000US06037206050,6037206050,2022,2317,23,4,1,172.63702,43.159256,992.6629
1400000US06037206051,6037206051,2022,0,41,6,2,452.8302,150.94339,3094.3396
1400000US06037206052,6037206052,2022,3150,7,3,0,95.238098,0,222.22223
1400000US06037206053,6037206053,2022,3007,8,2,1,66.511475,33.255737,266.0459
1400000US06037206054,6037206054,2022,2455,2,1,0,40.733196,0,81.466393
1400000US06037206201,6037206201,2022,2203,10,3,0,136.17793,0,453.92645
1400000US06037206202,6037206202,2022,1915,12,4,1,208.87729,52.219322,626.63184
1400000US06037206301,6037206301,2022,2133,3,2,0,93.764648,0,140.64697
1400000US06037206302,6037206302,2022,2271,5,5,0,220.16733,0,220.16733
1400000US06037206303,6037206303,2022,2757,21,10,3,362.7131,108.81393,761.69751
1400000US06037207101,6037207101,2022,3864,7,2,2,51.759834,51.759834,181.15942
1400000US06037207102,6037207102,2022,3198,14,1,2,31.269543,62.539085,437.77362
1400000US06037207103,6037207103,2022,2055,7,1,2,48.6618,97.323601,340.6326
1400000US06037207303,6037207303,2022,2387,12,3,1,125.68077,41.893589,502.72308
1400000US06037207304,6037207304,2022,2251,4,1,0,44.424702,0,177.69881
1400000US06037207305,6037207305,2022,796,9,0,0,0,0,1130.6533
1400000US06037207306,6037207306,2022,1947,5,1,0,51.361069,0,256.80533
1400000US06037207307,6037207307,2022,1403,2,1,0,71.275841,0,142.55168
1400000US06037207400,6037207400,2022,2091,25,5,4,239.12004,191.29604,1195.6002
1400000US06037207502,6037207502,2022,3652,13,5,1,136.91129,27.382256,355.96933
1400000US06037207711,6037207711,2022,2189,19,3,4,137.04887,182.73184,867.97626
1400000US06037207712,6037207712,2022,4388,25,6,2,136.73656,45.57885,569.73566
1400000US06037207901,6037207901,2022,3227,4,2,1,61.97707,30.988535,123.95414
1400000US06037207902,6037207902,2022,7214,30,4,2,55.447739,27.723869,415.85806
1400000US06037208001,6037208001,2022,2452,7,1,3,40.783035,122.34911,285.48123
1400000US06037208002,6037208002,2022,4147,8,0,0,0,0,192.91054
1400000US06037208301,6037208301,2022,1904,5,0,0,0,0,262.60504
1400000US06037208302,6037208302,2022,4881,5,1,0,20.487604,0,102.43803
1400000US06037208401,6037208401,2022,4092,7,2,0,48.875854,0,171.06549
1400000US06037208402,6037208402,2022,2719,6,1,1,36.778229,36.778229,220.66936
1400000US06037208502,6037208502,2022,4208,7,1,0,23.764259,0,166.34981
1400000US06037208610,6037208610,2022,4274,5,3,1,70.191856,23.397285,116.98643
1400000US06037208620,6037208620,2022,3930,4,0,0,0,0,101.78117
1400000US06037208710,6037208710,2022,4757,2,0,0,0,0,42.043304
1400000US06037208720,6037208720,2022,3917,4,1,0,25.529741,0,102.11897
1400000US06037208801,6037208801,2022,3397,2,0,0,0,0,58.875477
1400000US06037208802,6037208802,2022,2792,3,1,2,35.81662,71.63324,107.44986
1400000US06037208902,6037208902,2022,2376,6,3,1,126.26263,42.087543,252.52525
1400000US06037208903,6037208903,2022,3955,13,10,1,252.8445,25.284451,328.69785
1400000US06037208904,6037208904,2022,3816,4,1,1,26.20545,26.20545,104.8218
1400000US06037209103,6037209103,2022,3648,3,2,0,54.824562,0,82.236839
1400000US06037209105,6037209105,2022,3231,4,0,0,0,0,123.80068
1400000US06037209106,6037209106,2022,2531,6,2,1,79.020149,39.510075,237.06046
1400000US06037209201,6037209201,2022,3026,8,2,0,66.093857,0,264.37543
1400000US06037209202,6037209202,2022,1485,5,2,1,134.68013,67.340065,336.70035
1400000US06037209300,6037209300,2022,4763,15,3,4,62.985512,83.980682,314.92758
1400000US06037209401,6037209401,2022,4095,4,1,0,24.420025,0,97.680099
1400000US06037209402,6037209402,2022,4296,10,4,1,93.109871,23.277468,232.77467
1400000US06037209403,6037209403,2022,4311,10,3,0,69.589424,0,231.96474
1400000US06037209510,6037209510,2022,2635,7,1,0,37.950665,0,265.65466
1400000US06037209520,6037209520,2022,2569,14,5,2,194.62827,77.851303,544.95911
1400000US06037209820,6037209820,2022,2559,2,0,0,0,0,78.155533
1400000US06037210010,6037210010,2022,3349,8,0,2,0,59.719318,238.87727
1400000US06037211000,6037211000,2022,5130,25,6,2,116.95906,38.986355,487.32944
1400000US06037211121,6037211121,2022,2354,5,1,1,42.480885,42.480885,212.40442
1400000US06037211122,6037211122,2022,2641,10,4,1,151.45778,37.864445,378.64444
1400000US06037211123,6037211123,2022,1748,7,3,1,171.62471,57.208237,400.45767
1400000US06037211124,6037211124,2022,4321,7,1,1,23.142792,23.142792,161.99954
1400000US06037211201,6037211201,2022,2391,3,1,0,41.823505,0,125.47051
1400000US06037211202,6037211202,2022,2307,9,2,1,86.692673,43.346336,390.11703
1400000US06037211310,6037211310,2022,3330,5,3,0,90.090088,0,150.15015
1400000US06037211320,6037211320,2022,3326,3,1,0,30.066145,0,90.198433
1400000US06037211410,6037211410,2022,3038,1,1,0,32.916393,0,32.916393
1400000US06037211420,6037211420,2022,3639,1,0,0,0,0,27.480078
1400000US06037211500,6037211500,2022,4064,7,1,0,24.606298,0,172.24409
1400000US06037211701,6037211701,2022,2677,7,1,0,37.355247,0,261.48672
1400000US06037211703,6037211703,2022,4624,2,1,1,21.626297,21.626297,43.252594
1400000US06037211704,6037211704,2022,2802,5,2,1,71.377586,35.688793,178.44397
1400000US06037211802,6037211802,2022,4575,4,2,0,43.715847,0,87.431694
1400000US06037211803,6037211803,2022,3528,2,0,0,0,0,56.689342
1400000US06037211804,6037211804,2022,3131,2,2,0,63.877354,0,63.877354
1400000US06037211910,6037211910,2022,4143,3,1,0,24.137098,0,72.411293
1400000US06037211921,6037211921,2022,2113,2,0,0,0,0,94.652153
1400000US06037211922,6037211922,2022,3420,2,1,0,29.239765,0,58.47953
1400000US06037212101,6037212101,2022,2612,5,2,0,76.569679,0,191.42419
1400000US06037212102,6037212102,2022,2682,10,2,0,74.571213,0,372.85608
1400000US06037212202,6037212202,2022,3417,3,0,0,0,0,87.79631
1400000US06037212203,6037212203,2022,2733,2,1,0,36.589828,0,73.179657
1400000US06037212204,6037212204,2022,3431,13,3,1,87.438065,29.146021,378.89828
1400000US06037212303,6037212303,2022,3864,7,1,2,25.879917,51.759834,181.15942
1400000US06037212304,6037212304,2022,1721,8,0,3,0,174.31726,464.84601
1400000US06037212305,6037212305,2022,2745,3,1,0,36.429871,0,109.28962
1400000US06037212306,6037212306,2022,3030,7,1,0,33.0033,0,231.0231
1400000US06037212410,6037212410,2022,4084,6,2,0,48.971596,0,146.91479
1400000US06037212420,6037212420,2022,2616,5,1,0,38.226299,0,191.1315
1400000US06037212501,6037212501,2022,1898,4,2,0,105.37408,0,210.74815
1400000US06037212502,6037212502,2022,2997,3,1,0,33.366699,0,100.1001
1400000US06037212620,6037212620,2022,3799,2,0,0,0,0,52.645432
1400000US06037212701,6037212701,2022,2277,4,0,1,0,43.917435,175.66974
1400000US06037212702,6037212702,2022,3360,5,1,0,29.761906,0,148.80952
1400000US06037212800,6037212800,2022,3176,5,1,0,31.486147,0,157.43073
1400000US06037212900,6037212900,2022,3842,5,1,0,26.028111,0,130.14055
1400000US06037213100,6037213100,2022,2860,13,2,2,69.930069,69.930069,454.54544
1400000US06037213201,6037213201,2022,4162,7,1,3,24.026911,72.080727,168.18837
1400000US06037213202,6037213202,2022,3899,2,0,0,0,0,51.295204
1400000US06037213310,6037213310,2022,2578,5,3,1,116.36928,38.789761,193.94879
1400000US06037213320,6037213320,2022,2569,8,3,0,116.77695,0,311.40521
1400000US06037213401,6037213401,2022,4818,2,0,0,0,0,41.511002
1400000US06037213402,6037213402,2022,4697,10,1,1,21.290186,21.290186,212.90186
1400000US06037214000,6037214000,2022,3692,10,3,0,81.256775,0,270.8559
1400000US06037214100,6037214100,2022,3569,5,0,0,0,0,140.09526
1400000US06037214400,6037214400,2022,2905,4,1,1,34.423409,34.423409,137.69363
1400000US06037214501,6037214501,2022,3679,7,2,0,54.362598,0,190.26909
1400000US06037214503,6037214503,2022,3302,1,0,0,0,0,30.284676
1400000US06037214504,6037214504,2022,3532,1,0,0,0,0,28.312571
1400000US06037214505,6037214505,2022,1469,2,0,1,0,68.073517,136.14703
1400000US06037214600,6037214600,2022,2247,7,2,1,89.007568,44.503784,311.52649
1400000US06037214700,6037214700,2022,2320,5,0,0,0,0,215.51724
1400000US06037214800,6037214800,2022,2835,11,4,0,141.09348,0,388.00705
1400000US06037214902,6037214902,2022,2444,7,1,1,40.916531,40.916531,286.41571
1400000US06037214903,6037214903,2022,1507,5,3,0,199.071,0,331.785
1400000US06037214904,6037214904,2022,1390,2,0,0,0,0,143.88489
1400000US06037215101,6037215101,2022,2812,2,0,0,0,0,71.123756
1400000US06037215102,6037215102,2022,2952,4,0,1,0,33.87534,135.50136
1400000US06037216100,6037216100,2022,2156,6,0,1,0,46.382191,278.29312
1400000US06037216201,6037216201,2022,2510,4,1,0,39.840637,0,159.36255
1400000US06037216202,6037216202,2022,2472,1,0,0,0,0,40.453075
1400000US06037216301,6037216301,2022,1439,10,1,1,69.492706,69.492706,694.92706
1400000US06037216302,6037216302,2022,3214,5,1,1,31.113876,31.113876,155.56938
1400000US06037216401,6037216401,2022,3295,12,3,0,91.047043,0,364.18817
1400000US06037216700,6037216700,2022,3440,14,5,0,145.34883,0,406.97675
1400000US06037216800,6037216800,2022,3324,2,0,0,0,0,60.168472
1400000US06037216901,6037216901,2022,2687,3,1,0,37.216225,0,111.64868
1400000US06037216902,6037216902,2022,2227,5,0,0,0,0,224.51729
1400000US06037217001,6037217001,2022,2647,3,2,0,75.557236,0,113.33585
1400000US06037217002,6037217002,2022,4859,1,0,0,0,0,20.580366
1400000US06037217101,6037217101,2022,2518,3,0,0,0,0,119.14217
